X,Y,ruta,parada,label,itinerario,objectid,linea
-8410001.82004466,699029.509902883,C6-022,Cra.37 con Cll 71A,Cra.37 con Cll 71A,C6-022 Las Partidas,1713,C6-022 Las Partidas - Estación Prado
-8409995.14924622,699301.669925023,C6-022,Cra. 35 con Cll 75A,Cra. 35 con Cll 75A,C6-022 Las Partidas,1714,C6-022 Las Partidas - Estación Prado
-8409876.22006248,699234.490210317,C6-022,Cll. 75B con Cra. 36,Cll. 75B con Cra. 36,C6-022 Las Partidas,1715,C6-022 Las Partidas - Estación Prado
-8409615.98029963,699182.571306512,C6-022,Cll 75D con Cra 32,Cll 75D con Cra 32,C6-022 Las Partidas,1716,C6-022 Las Partidas - Estación Prado
-8409581.30566384,698975.493222751,C6-022,Cra. 31A con Cll 71A,Cra. 31A con Cll 71A,C6-022 Las Partidas,1717,C6-022 Las Partidas - Estación Prado
-8409407.73191745,698959.305340298,C6-022,Cra.30 con Cll.71A,Cra.30 con Cll.71A,C6-022 Las Partidas,1718,C6-022 Las Partidas - Estación Prado
-8409341.85828548,698939.406438842,C6-022,Cra.29 con Cll.71A,Cra.29 con Cll.71A,C6-022 Las Partidas,1719,C6-022 Las Partidas - Estación Prado
-8409358.1920178,698652.632658951,C6-022,Cr 28 con Cll 69,Cr 28 con Cll 69,C6-022 Las Partidas,1720,C6-022 Las Partidas - Estación Prado
-8409275.03635877,698630.203860279,C6-022,Cra.27 con Cll.78,Cra.27 con Cll.78,C6-022 Las Partidas,1721,C6-022 Las Partidas - Estación Prado
-8409153.77014159,698865.253557477,C6-022,Cra.27 con Cll.70C,Cra.27 con Cll.70C,C6-022 Las Partidas,1722,C6-022 Las Partidas - Estación Prado
-8409083.28492657,698998.493379246,C6-022,Cra.27 con Cll. 71B,Cra.27 con Cll. 71B,C6-022 Las Partidas,1723,C6-022 Las Partidas - Estación Prado
-8408827.3483629,699023.955376387,C6-022,Cra.24 con Cll.71D,Cra.24 con Cll.71D,C6-022 Las Partidas,1724,C6-022 Las Partidas - Estación Prado
-8408661.80617818,698983.229041383,C6-022,Cll.71 con Cra.24,Cll.71 con Cra.24,C6-022 Las Partidas,1725,C6-022 Las Partidas - Estación Prado
-8408548.03036496,698980.427367926,C6-022,Cra. 24 con Cll. 71B,Cra. 24 con Cll. 71B,C6-022 Las Partidas,1726,C6-022 Las Partidas - Estación Prado
-8408585.85460239,699177.80635687,C6-022,Cra. 24 con Cll. 72,Cra. 24 con Cll. 72,C6-022 Las Partidas,1727,C6-022 Las Partidas - Estación Prado
-8408645.63596633,699373.720264874,C6-022,Cra. 24 con Cll 75C,Cra. 24 con Cll 75C,C6-022 Las Partidas,1728,C6-022 Las Partidas - Estación Prado
-8408690.39658755,699395.190477852,C6-022,Cra. 24 con Cll 75C,Cra. 24 con Cll 75C,C6-022 Las Partidas,1729,C6-022 Las Partidas - Estación Prado
-8408869.72261088,699662.590048961,C6-022A,Cra. 24 con Cll. 79C,Cra. 24 con Cll. 79C,C6-022A Estación Prado,1730,C6-022A Edificios - Estación Prado
-8408863.98755482,699560.419169303,C6-022A,Cra 24 con Cll 79C,Cra 24 con Cll 79C,C6-022A Estación Prado,1731,C6-022A Edificios - Estación Prado
-8408690.39658755,699395.190477852,C6-022A,Cra. 24 con Cll 75C,Cra. 24 con Cll 75C,C6-022A Estación Prado,1732,C6-022A Edificios - Estación Prado
-8408675.90360927,699312.856119059,C6-022A,Cra. 25 con Cll 75C,Cra. 25 con Cll 75C,C6-022A Estación Prado,1733,C6-022A Edificios - Estación Prado
-8408811.51652387,699315.838660982,C6-022A,Cra 25. con Cll. 75C,Cra 25. con Cll. 75C,C6-022A Estación Prado,1734,C6-022A Edificios - Estación Prado
-8408873.90962149,699240.412273444,C6-022A,Cra 25. con Cll. 75C,Cra 25. con Cll. 75C,C6-022A Estación Prado,1735,C6-022A Edificios - Estación Prado
-8409061.65771072,699301.505894009,C6-022A,Cra. 25 con Cll 75C,Cra. 25 con Cll 75C,C6-022A Estación Prado,1736,C6-022A Edificios - Estación Prado
-8409186.89815712,699382.161720823,C6-022A,Cra 26 con Cll 77,Cra 26 con Cll 77,C6-022A Estación Prado,1737,C6-022A Edificios - Estación Prado
-8409236.03943489,699328.253272008,C6-022A,Cra. 27C con Cll 77C,Cra. 27C con Cll 77C,C6-022A Estación Prado,1738,C6-022A Edificios - Estación Prado
-8409356.91650391,699519.601968504,C6-022A,Cra. 27C con Cll 79B,Cra. 27C con Cll 79B,C6-022A Estación Prado,1739,C6-022A Edificios - Estación Prado
-8409350.85290202,699347.48315974,C6-022A,Cra 28 con Cll 79,Cra 28 con Cll 79,C6-022A Estación Prado,1740,C6-022A Edificios - Estación Prado
-8409415.61392987,699262.591603961,C6-022A,Cra. 30 con Cll 76,Cra. 30 con Cll 76,C6-022A Estación Prado,1741,C6-022A Edificios - Estación Prado
-8409607.58998668,699265.838384103,C6-022A,Cll.77 con Cra.31,Cll.77 con Cra.31,C6-022A Estación Prado,1742,C6-022A Edificios - Estación Prado
-8409857.70266947,699220.846385535,C6-022A,Cll. 75B con Cra. 36,Cll. 75B con Cra. 36,C6-022A Estación Prado,1743,C6-022A Edificios - Estación Prado
-8409998.17021613,699301.636413496,C6-022A,Cra. 35 con Cll 75A,Cra. 35 con Cll 75A,C6-022A Estación Prado,1744,C6-022A Edificios - Estación Prado
-8410005.76282295,699019.912504982,C6-022A,Cra.37 con Cll 71A,Cra.37 con Cll 71A,C6-022A Estación Prado,1745,C6-022A Edificios - Estación Prado
-8410318.73953958,698926.399291739,C6-022A,Cra.41 con Cll 71,Cra.41 con Cll 71,C6-022A Estación Prado,1746,C6-022A Edificios - Estación Prado
-8410622.5500805,698557.584351368,C6-022A,Cra. 43 con Cll. 67,Cra. 43 con Cll. 67,C6-022A Estación Prado,1747,C6-022A Edificios - Estación Prado
-8410826.37795365,698449.199054409,C6-022A,Cra.45 con Cll.67,Cra.45 con Cll.67,C6-022A Estación Prado,1748,C6-022A Edificios - Estación Prado
-8411395.80514477,698662.79835115,C6-022A,Cll.67 con Cra.50,Cll.67 con Cra.50,C6-022A Estación Prado,1749,C6-022A Edificios - Estación Prado
-8411717.73097354,698591.161732528,C6-022A,Hospital Cra.51 con Cll. 66,Hospital Cra.51 con Cll. 66,C6-022A Estación Prado,1750,C6-022A Edificios - Estación Prado
-8411937.76513293,697983.774221852,C6-022A,Cra. 51 con Cll.58 (Integraciòn Prado),Cra. 51 con Cll.58 (Integraciòn Prado),C6-022A Estación Prado,1751,C6-022A Edificios - Estación Prado
-8411937.76513293,697983.774221852,C6-022A,Cra. 51 con Cll.58 (Integraciòn Prado),Cra. 51 con Cll.58 (Integraciòn Prado),C6-022A Los Edificios,1752,C6-022A Edificios - Estación Prado
-8411699.78518858,698584.058957163,C6-022A,Cra. 51 con Cll. 66-89,Cra. 51 con Cll. 66-89,C6-022A Los Edificios,1753,C6-022A Edificios - Estación Prado
-8411407.5251022,698644.098991103,C6-022A,Cll.67 con Cra.50,Cll.67 con Cra.50,C6-022A Los Edificios,1754,C6-022A Edificios - Estación Prado
-8410935.77033558,698448.770654153,C6-022A,Cll 66 con Cra. 45,Cll 66 con Cra. 45,C6-022A Los Edificios,1755,C6-022A Edificios - Estación Prado
-8410578.16095462,698550.789901167,C6-022A,Cra. 43 con Cll. 67,Cra. 43 con Cll. 67,C6-022A Los Edificios,1756,C6-022A Edificios - Estación Prado
-8410319.86983415,698896.331343897,C6-022A,Cra.41 con Cll 70,Cra.41 con Cll 70,C6-022A Los Edificios,1757,C6-022A Edificios - Estación Prado
-8410001.82004466,699029.509902883,C6-022A,Cra.37 con Cll 71A,Cra.37 con Cll 71A,C6-022A Los Edificios,1758,C6-022A Edificios - Estación Prado
-8409995.14924622,699301.669925023,C6-022A,Cra. 35 con Cll 75A,Cra. 35 con Cll 75A,C6-022A Los Edificios,1759,C6-022A Edificios - Estación Prado
-8409876.22006248,699234.490210317,C6-022A,Cll. 75B con Cra. 36,Cll. 75B con Cra. 36,C6-022A Los Edificios,1760,C6-022A Edificios - Estación Prado
-8409615.98029963,699182.571306512,C6-022A,Cll 75D Cra 32,Cll 75D Cra 32,C6-022A Los Edificios,1761,C6-022A Edificios - Estación Prado
-8409581.30566384,698975.493222751,C6-022A,Cra. 31A con Cll 71A,Cra. 31A con Cll 71A,C6-022A Los Edificios,1762,C6-022A Edificios - Estación Prado
-8409407.73191745,698959.305340298,C6-022A,Cra.30 con Cll.71A,Cra.30 con Cll.71A,C6-022A Los Edificios,1763,C6-022A Edificios - Estación Prado
-8409341.85828548,698939.406438842,C6-022A,Cra.29 con Cll.71A,Cra.29 con Cll.71A,C6-022A Los Edificios,1764,C6-022A Edificios - Estación Prado
-8409358.1920178,698652.632658951,C6-022A,Cr 28 con Cll 69,Cr 28 con Cll 69,C6-022A Los Edificios,1765,C6-022A Edificios - Estación Prado
-8409275.03635877,698630.203860279,C6-022A,Cra.27 con Cll.78,Cra.27 con Cll.78,C6-022A Los Edificios,1766,C6-022A Edificios - Estación Prado
-8409153.77014159,698865.253557477,C6-022A,Cra.27 con Cll.70C,Cra.27 con Cll.70C,C6-022A Los Edificios,1767,C6-022A Edificios - Estación Prado
-8409083.28492657,698998.493379246,C6-022A,Cra.27 con Cll. 71B,Cra.27 con Cll. 71B,C6-022A Los Edificios,1768,C6-022A Edificios - Estación Prado
-8408827.3483629,699023.955376387,C6-022A,Cra.24 con Cll.71D,Cra.24 con Cll.71D,C6-022A Los Edificios,1769,C6-022A Edificios - Estación Prado
-8408661.80617818,698983.229041383,C6-022A,Cll.71 con Cra.24,Cll.71 con Cra.24,C6-022A Los Edificios,1770,C6-022A Edificios - Estación Prado
-8408548.03036496,698980.427367926,C6-022A,Cra. 24 con Cll. 71B,Cra. 24 con Cll. 71B,C6-022A Los Edificios,1771,C6-022A Edificios - Estación Prado
-8408585.85460239,699177.80635687,C6-022A,Cra. 24 con Cll. 72,Cra. 24 con Cll. 72,C6-022A Los Edificios,1772,C6-022A Edificios - Estación Prado
-8408645.63596633,699373.720264874,C6-022A,Cra. 24 con Cll 75C,Cra. 24 con Cll 75C,C6-022A Los Edificios,1773,C6-022A Edificios - Estación Prado
-8408816.81763975,699545.054762937,C6-022A,Cra 24 con Cll 75C - 224,Cra 24 con Cll 75C - 224,C6-022A Los Edificios,1774,C6-022A Edificios - Estación Prado
-8408869.72261088,699662.590048961,C6-022A,Cra. 24 con Cll. 79C,Cra. 24 con Cll. 79C,C6-022A Los Edificios,1775,C6-022A Edificios - Estación Prado
-8409591.77628917,698991.781389322,C6-019,Cra 31A con Cll 71A,Cra 31A con Cll 71A,C6-019 Raizal -  Gardel - Estación Universidad,1776,C6-019 Raizal - Gardel - Estación Universidad
-8409591.77628917,698991.781389322,C6-019,Cra 31A con Cll 71A,Cra 31A con Cll 71A,C6-019 Estación Universidad - Gardel - Raizal,1777,C6-019 Raizal - Gardel - Estación Universidad
-8409627.97924873,699266.334321409,C6-019,Cra 32 con Cll 77,Cra 32 con Cll 77,C6-019 Raizal -  Gardel - Estación Universidad,1778,C6-019 Raizal - Gardel - Estación Universidad
-8409632.98129127,699267.07938388,C6-019,Cra 32 con Cll 77,Cra 32 con Cll 77,C6-019 Estación Universidad - Gardel - Raizal,1779,C6-019 Raizal - Gardel - Estación Universidad
-8410777.54664487,699228.268819991,C6-019,Cll 73 con Cra 45A,Cll 73 con Cra 45A,C6-019 Raizal -  Gardel - Estación Universidad,1780,C6-019 Raizal - Gardel - Estación Universidad
-8410963.43005349,699165.853811797,C6-019,Cll 73 # 47 - 02,Cll 73 # 47 - 02,C6-019 Raizal -  Gardel - Estación Universidad,1781,C6-019 Raizal - Gardel - Estación Universidad
-8410967.45026805,699159.074783523,C6-019,Cll 73 # 47 - 23,Cll 73 # 47 - 23,C6-019 Estación Universidad - Gardel - Raizal,1782,C6-019 Raizal - Gardel - Estación Universidad
-8411184.57023144,699166.155383408,C6-019,Cra 49 #72A - 31,Cra 49 #72A - 31,C6-019 Raizal -  Gardel - Estación Universidad,1783,C6-019 Raizal - Gardel - Estación Universidad
-8411487.89784482,699040.871519141,C6-019,Cll 71 # 50A -118,Cll 71 # 50A -118,C6-019 Raizal -  Gardel - Estación Universidad,1784,C6-019 Raizal - Gardel - Estación Universidad
-8411649.40975589,698995.858061936,C6-019,Cll 70 # 51A - 20,Cll 70 # 51A - 20,C6-019 Raizal -  Gardel - Estación Universidad,1785,C6-019 Raizal - Gardel - Estación Universidad
-8411924.13558615,699047.435921818,C6-019,Cll 70 # 50D - 58,Cll 70 # 50D - 58,C6-019 Raizal -  Gardel - Estación Universidad,1786,C6-019 Raizal - Gardel - Estación Universidad
-8411872.32542011,699261.422980227,C6-019,Integración Cll 73 con Cra 51,Integración Cll 73 con Cra 51,C6-019 Raizal -  Gardel - Estación Universidad,1787,C6-019 Raizal - Gardel - Estación Universidad
-8411872.32542011,699261.422980227,C6-019,Integración Cll 73 con Cra 51,Integración Cll 73 con Cra 51,C6-019 Estación Universidad - Gardel - Raizal,1788,C6-019 Raizal - Gardel - Estación Universidad
-8411399.34955264,699140.705663931,C6-019,Cll 73 # 50 - 53,Cll 73 # 50 - 53,C6-019 Estación Universidad - Gardel - Raizal,1789,C6-019 Raizal - Gardel - Estación Universidad
-8411135.34615204,699231.593712859,C6-019,Cll 73 # 48A - 80,Cll 73 # 48A - 80,C6-019 Estación Universidad - Gardel - Raizal,1790,C6-019 Raizal - Gardel - Estación Universidad
